1.00000 ,0.19824 ,0.02368 ,-0.30642 ,-0.22438 ,0.07702 ,0.14683 ,0.14617 ,-0.34398 ,-0.15347 ,0.27149 ,-0.20507 ,0.02491 ,-0.08018 ,-0.00094 ,0.34487 ,0.37516 ,0.32629 ,0.55113 ,-0.22851 ,0.15187 ,0.15259 ,0.00104 ,-0.02337 ,0.17498 ,-0.12636 ,0.67377 ,-0.28088 ,-0.32418 ,-0.05172 ,0.27359 ,0.05521 ,-0.22935 ,-0.02486 ,0.17671 ,-0.15455 ,0.15449 ,-0.02690 ,0.12440 ,-0.35201 ,-0.05217 ,0.06454 ,0.02175 ,-0.33249 ,-0.30043 ,0.12486 ,-0.15163 ,-0.17711 ,0.00027 ,-0.27867 ,0.20081 ,0.42612 ,0.25135 ,0.25040 ,-0.07762 ,-0.24881 ,-0.13090 ,0.01951 ,-0.05282 ,-0.39616 ,-0.12436 ,0.17935 ,-0.19552 ,0.07653 ,0.07576 ,0.17678 ,-0.09799 ,0.50332 ,0.07245 ,-0.17907 ,0.42652 ,0.40264 ,0.32569 ,-0.17764 ,0.19798 ,-0.32766 ,-0.65126 ,0.11295 ,0.85011 ,0.12588 ,0.02781 ,0.29768 ,-0.20156 ,0.23438 ,0.34776 ,-0.22469 ,-0.55043 ,0.29630 ,0.21318 ,-0.02777 ,0.04695 ,0.60024 ,-0.04843 ,0.10218 ,0.02768 ,-0.25145 ,0.30129 ,0.04782 ,-0.52565 ,-0.17059 
-0.08828 ,1.00000 ,0.10975 ,0.04987 ,0.09785 ,-0.16989 ,0.08079 ,0.17865 ,0.25192 ,-0.02276 ,-0.16584 ,-0.15128 ,0.09181 ,-0.32080 ,-0.25320 ,0.23484 ,0.40423 ,-0.24308 ,-0.14389 ,-0.01966 ,-0.12110 ,0.03216 ,0.08146 ,-0.04772 ,0.13030 ,0.00232 ,-0.06648 ,0.20827 ,0.10866 ,-0.06948 ,0.23021 ,0.23256 ,0.14975 ,-0.16630 ,0.03304 ,0.12794 ,-0.12696 ,0.10731 ,0.22707 ,-0.06960 ,0.05783 ,0.05712 ,0.08009 ,0.08502 ,0.25689 ,0.27282 ,-0.09763 ,0.03404 ,0.00145 ,-0.13972 ,0.20326 ,0.13007 ,0.26226 ,0.12720 ,-0.01238 ,-0.09988 ,0.08334 ,0.07625 ,0.09878 ,0.15293 ,0.18316 ,-0.04050 ,0.33371 ,0.04890 ,0.00919 ,0.10054 ,0.06851 ,-0.04969 ,0.28465 ,0.05304 ,0.00321 ,-0.04851 ,0.17429 ,-0.15200 ,0.10451 ,0.16035 ,0.27607 ,0.20099 ,0.15806 ,0.02796 ,-0.19753 ,0.07973 ,0.35768 ,0.05907 ,0.00427 ,0.05471 ,-0.06861 ,0.15578 ,0.03224 ,0.30272 ,0.28118 ,-0.04217 ,0.26199 ,0.10120 ,0.43453 ,-0.22349 ,-0.26908 ,0.40669 ,0.32214 ,0.40869 
-0.04548 ,0.42504 ,1.00000 ,0.03768 ,0.43070 ,0.22762 ,-0.07509 ,-0.00274 ,0.34812 ,0.39593 ,0.05102 ,0.64990 ,-0.12867 ,0.37842 ,0.19655 ,0.06561 ,0.27656 ,-0.12378 ,0.45426 ,0.10768 ,0.11748 ,0.14402 ,0.35363 ,-0.25507 ,-0.05983 ,-0.04851 ,0.32423 ,0.06976 ,0.31983 ,0.12774 ,-0.25454 ,-0.53164 ,-0.30259 ,0.25162 ,-0.07618 ,-0.05264 ,0.04981 ,0.07605 ,0.04452 ,0.27424 ,0.45087 ,-0.25249 ,0.08885 ,0.27444 ,0.10005 ,0.09727 ,0.37392 ,0.40336 ,0.22346 ,-0.15206 ,0.02258 ,0.20591 ,-0.02902 ,-0.12452 ,-0.10041 ,0.15269 ,-0.02595 ,0.02286 ,0.44854 ,0.25633 ,-0.10147 ,0.13156 ,-0.17750 ,-0.20542 ,0.24966 ,-0.12082 ,0.07470 ,-0.07886 ,-0.22927 ,0.20030 ,-0.27504 ,0.02274 ,0.44637 ,0.02914 ,0.00579 ,-0.10580 ,0.07443 ,-0.10110 ,-0.20538 ,0.42188 ,0.32509 ,0.26873 ,-0.27441 ,0.19680 ,-0.17209 ,0.35318 ,0.02499 ,-0.37355 ,-0.14645 ,-0.40005 ,0.32153 ,0.09694 ,-0.00625 ,0.22061 ,0.29595 ,0.20341 ,0.29462 ,0.02395 ,-0.12308 ,0.07391 
-0.21866 ,-0.33012 ,-0.00398 ,1.00000 ,-0.07689 ,-0.22341 ,-0.37355 ,-0.08482 ,0.27881 ,-0.14911 ,-0.10072 ,-0.17302 ,0.09949 ,-0.16909 ,-0.14931 ,-0.20147 ,-0.07231 ,-0.21209 ,-0.07091 ,0.02446 ,0.10500 ,-0.02199 ,-0.25004 ,-0.04591 ,0.07290 ,-0.08205 ,-0.65009 ,0.35716 ,-0.05206 ,-0.20043 ,0.25859 ,0.24384 ,-0.09826 ,0.12377 ,-0.20086 ,0.35372 ,-0.35494 ,-0.01910 ,-0.45184 ,-0.04385 ,-0.12382 ,0.15109 ,-0.39836 ,0.15664 ,0.16928 ,-0.25364 ,0.02711 ,0.00431 ,-0.17164 ,-0.14715 ,0.04107 ,-0.50020 ,0.15337 ,-0.06832 ,0.44935 ,0.37739 ,0.22337 ,0.44643 ,0.42930 ,0.65128 ,0.57825 ,-0.07662 ,0.01938 ,0.42505 ,0.15475 ,0.35293 ,0.20281 ,0.25014 ,-0.11524 ,0.19873 ,0.09915 ,0.14978 ,0.35067 ,-0.32656 ,-0.24743 ,0.22746 ,0.33378 ,0.27668 ,-0.22001 ,0.27581 ,0.15689 ,0.02509 ,0.14628 ,0.55312 ,-0.05411 ,0.49706 ,0.16346 ,-0.19559 ,0.10506 ,-0.19357 ,0.05482 ,-0.09090 ,-0.12338 ,0.15243 ,0.10209 ,0.00354 ,0.05421 ,0.13064 ,0.15138 ,0.06669 
0.05249 ,-0.44930 ,0.14974 ,-0.00269 ,1.00000 ,0.09382 ,-0.04572 ,0.32491 ,-0.07977 ,-0.05165 ,0.04425 ,0.02733 ,-0.24683 ,-0.12858 ,0.54987 ,0.22655 ,0.34667 ,-0.34842 ,-0.00085 ,0.03024 ,0.64947 ,-0.35342 ,0.14972 ,-0.25152 ,-0.32145 ,0.27258 ,0.09586 ,0.02139 ,0.02922 ,0.27596 ,-0.04853 ,0.00194 ,-0.29664 ,-0.02732 ,0.19537 ,0.14581 ,0.42087 ,-0.02577 ,-0.47516 ,0.62426 ,0.22029 ,0.10314 ,-0.27277 ,-0.32716 ,0.42102 ,0.05237 ,-0.32181 ,0.06741 ,0.15068 ,0.12406 ,0.51871 ,-0.07157 ,-0.17770 ,0.04545 ,0.50254 ,0.47562 ,0.22554 ,0.22903 ,0.32779 ,0.40198 ,-0.00212 ,-0.20633 ,0.09698 ,0.27012 ,0.07402 ,0.22458 ,0.40037 ,0.42709 ,-0.47936 ,0.05433 ,0.45102 ,0.09914 ,-0.40184 ,-0.17561 ,0.15260 ,0.27718 ,0.15039 ,0.07372 ,0.42620 ,0.17501 ,-0.12558 ,0.37682 ,0.07518 ,0.00488 ,0.12172 ,0.14935 ,0.12435 ,0.47493 ,-0.07230 ,0.05127 ,-0.24972 ,0.52324 ,0.12498 ,-0.19987 ,0.34422 ,0.42366 ,-0.42758 ,0.40197 ,0.27970 ,-0.20379 
0.00592 ,0.28125 ,0.31932 ,-0.07884 ,0.03222 ,1.00000 ,0.70363 ,0.92473 ,1.00000 ,0.63467 ,0.85251 ,1.00000 ,0.69523 ,0.78120 ,0.76892 ,0.70188 ,0.85197 ,0.75122 ,0.92621 ,0.80534 ,0.90051 ,0.65092 ,0.97535 ,0.80411 ,0.67764 ,0.85338 ,0.75629 ,0.78040 ,0.90049 ,0.92673 ,0.72153 ,0.65293 ,0.64935 ,0.95094 ,0.83002 ,0.62365 ,0.90062 ,0.94928 ,0.92508 ,0.63201 ,0.87924 ,0.68477 ,0.66917 ,0.75311 ,0.85165 ,0.89935 ,0.68378 ,0.87534 ,0.82975 ,0.69892 ,1.00000 ,0.90182 ,-0.87500 ,-0.72059 ,-0.61482 ,-0.66887 ,-0.84942 ,-0.72070 ,-0.51476 ,-0.51402 ,-0.87500 ,-0.51532 ,-0.74607 ,-0.61710 ,-0.61764 ,-0.58957 ,-0.72084 ,-0.64600 ,-0.59265 ,-0.48886 ,-0.64544 ,-0.59112 ,-0.56147 ,-0.53897 ,-0.61755 ,-0.69493 ,-0.72281 ,-0.56707 ,-0.69466 ,-0.64316 ,-0.56599 ,-0.53897 ,-0.72098 ,-0.61476 ,-0.79749 ,-0.50635 ,-0.66779 ,-0.71759 ,-0.56880 ,-0.77176 ,-0.59220 ,-0.49034 ,-0.79606 ,-0.64516 ,-0.51225 ,-0.49089 ,-0.53475 ,-0.54200 ,-0.82416 ,-0.56605 
0.19369 ,0.43094 ,0.08044 ,-0.17313 ,-0.13389 ,0.72039 ,1.00000 ,0.77118 ,0.79634 ,0.92330 ,1.00000 ,0.92453 ,0.71896 ,0.84877 ,0.89793 ,0.85024 ,0.87445 ,0.72110 ,0.62441 ,0.77103 ,0.92484 ,0.61876 ,0.87283 ,0.97449 ,0.87561 ,0.79005 ,0.67322 ,0.94855 ,0.94975 ,0.84326 ,0.79821 ,0.72186 ,0.67572 ,0.62650 ,0.92258 ,0.65272 ,0.92345 ,0.61866 ,0.75038 ,0.74153 ,0.87375 ,0.70079 ,0.82009 ,0.66913 ,0.92403 ,0.87246 ,0.84541 ,1.00000 ,0.87529 ,0.94866 ,0.97527 ,0.65042 ,-0.49970 ,-0.76890 ,-0.66477 ,-0.47865 ,-0.82243 ,-0.60961 ,-0.84862 ,-0.50687 ,-0.52510 ,-0.58285 ,-0.50082 ,-0.69020 ,-0.55569 ,-0.79508 ,-0.69009 ,-0.84858 ,-0.84851 ,-0.53055 ,-0.69164 ,-0.71680 ,-0.58586 ,-0.87500 ,-0.87500 ,-0.61062 ,-0.74402 ,-0.68763 ,-0.68984 ,-0.60876 ,-0.50478 ,-0.69171 ,-0.58878 ,-0.61282 ,-0.82217 ,-0.69067 ,-0.74212 ,-0.56086 ,-0.66630 ,-0.55666 ,-0.66104 ,-0.69117 ,-0.82161 ,-0.79581 ,-0.68913 ,-0.87500 ,-0.79652 ,-0.55552 ,-0.56433 ,-0.63974 
-0.06742 ,-0.06348 ,0.10887 ,0.24229 ,-0.20571 ,0.79700 ,0.70504 ,1.00000 ,0.72393 ,0.74582 ,0.90311 ,0.75270 ,0.87723 ,0.76933 ,0.69789 ,0.92669 ,0.82620 ,0.64173 ,0.97550 ,0.72453 ,0.89870 ,0.80117 ,0.77735 ,0.90167 ,0.77615 ,0.63877 ,0.62254 ,0.82573 ,0.77426 ,0.69718 ,1.00000 ,0.75273 ,0.82993 ,0.87730 ,0.80126 ,1.00000 ,0.70286 ,0.65029 ,0.72692 ,0.69739 ,0.63005 ,0.77390 ,0.69823 ,0.92387 ,0.69617 ,0.72251 ,0.89932 ,0.95066 ,0.72696 ,0.75276 ,0.72660 ,0.70978 ,-0.56678 ,-0.77260 ,-0.59459 ,-0.54105 ,-0.77083 ,-0.59560 ,-0.54183 ,-0.56941 ,-0.49024 ,-0.64627 ,-0.87500 ,-0.56435 ,-0.54003 ,-0.48770 ,-0.64056 ,-0.49437 ,-0.60949 ,-0.76868 ,-0.51840 ,-0.69507 ,-0.53917 ,-0.82368 ,-0.72209 ,-0.54246 ,-0.54594 ,-0.64385 ,-0.64361 ,-0.61459 ,-0.56951 ,-0.59225 ,-0.64586 ,-0.51278 ,-0.84932 ,-0.67028 ,-0.87500 ,-0.69519 ,-0.59042 ,-0.84944 ,-0.61851 ,-0.53862 ,-0.82268 ,-0.69079 ,-0.69487 ,-0.79808 ,-0.79756 ,-0.54181 ,-0.82431 ,-0.79825 
0.22016 ,0.03335 ,0.24264 ,0.22567 ,-0.19700 ,0.70630 ,0.64809 ,0.61836 ,1.00000 ,0.67072 ,0.84769 ,0.66799 ,0.60862 ,0.62429 ,0.74745 ,0.89995 ,0.72448 ,0.92543 ,0.70043 ,0.92630 ,0.80056 ,0.77750 ,0.72708 ,0.64994 ,0.84912 ,0.89875 ,0.62799 ,0.87571 ,0.62099 ,0.80296 ,0.87429 ,0.97493 ,0.73791 ,0.97477 ,0.80006 ,0.92374 ,0.82454 ,0.72286 ,0.75083 ,0.64770 ,0.75230 ,0.62628 ,0.61910 ,0.89884 ,0.95062 ,0.82450 ,0.69416 ,0.61875 ,0.65284 ,0.75373 ,0.97499 ,0.74643 ,-0.74102 ,-0.79695 ,-0.53765 ,-0.71835 ,-0.48010 ,-0.51489 ,-0.58885 ,-0.53442 ,-0.69097 ,-0.84905 ,-0.66733 ,-0.58637 ,-0.76969 ,-0.53574 ,-0.77063 ,-0.64252 ,-0.79652 ,-0.47487 ,-0.87500 ,-0.58637 ,-0.55977 ,-0.87500 ,-0.77146 ,-0.84884 ,-0.79797 ,-0.64084 ,-0.79599 ,-0.66546 ,-0.87500 ,-0.76791 ,-0.63921 ,-0.71866 ,-0.63903 ,-0.58605 ,-0.79708 ,-0.69274 ,-0.74453 ,-0.79655 ,-0.71831 ,-0.84897 ,-0.82288 ,-0.69605 ,-0.71808 ,-0.77081 ,-0.63509 ,-0.74410 ,-0.61555 ,-0.66358 
0.05111 ,-0.03433 ,0.20947 ,-0.12993 ,-0.14532 ,0.65377 ,0.74268 ,0.69645 ,0.95013 ,1.00000 ,0.97487 ,0.77396 ,0.61283 ,0.69731 ,1.00000 ,0.74839 ,0.84944 ,0.95027 ,0.70010 ,0.87248 ,0.79434 ,0.71939 ,0.89998 ,0.65524 ,0.72330 ,0.79875 ,0.67997 ,0.94972 ,0.94936 ,1.00000 ,0.61495 ,0.87191 ,1.00000 ,0.97486 ,1.00000 ,0.61746 ,0.66766 ,1.00000 ,1.00000 ,0.64584 ,0.85035 ,0.77773 ,0.89917 ,1.00000 ,0.97549 ,0.79689 ,0.92655 ,0.61969 ,0.90025 ,1.00000 ,0.87608 ,0.92369 ,-0.48543 ,-0.48722 ,-0.61326 ,-0.66173 ,-0.79724 ,-0.53662 ,-0.61469 ,-0.84928 ,-0.61565 ,-0.71847 ,-0.76994 ,-0.87500 ,-0.79734 ,-0.64035 ,-0.87500 ,-0.69526 ,-0.82245 ,-0.64054 ,-0.79595 ,-0.79703 ,-0.51004 ,-0.69342 ,-0.48757 ,-0.51287 ,-0.64440 ,-0.69201 ,-0.84881 ,-0.51203 ,-0.64316 ,-0.69185 ,-0.77156 ,-0.61591 ,-0.79741 ,-0.64569 ,-0.71786 ,-0.82307 ,-0.69487 ,-0.56498 ,-0.69024 ,-0.69438 ,-0.58324 ,-0.51932 ,-0.52773 ,-0.74555 ,-0.77121 ,-0.61569 ,-0.79702 ,-0.72022 
