Timestamp: 2014-05-02 181206
Unaffiliated fraction: 0
Green fraction: 0.50
Ideology issues: 10

main issue,congress init dis,cosponsors,cosp init dis,cosp fin dis,com size,com init dis,com fin dis,# issues,congress final dis,votes
16,-0.4562,11,-0.5227,-0.6778,0,-0.5902,-0.6325,8,-0.5770,25
51,-0.5325,14,-0.6473,-0.9155,0,-0.3753,-0.5417,10,-0.4877,14
29,-0.5469,8,-0.5547,-0.8209,1,-0.4133,-0.8359,4,-0.4510,26
42,-0.5581,11,-0.6250,-0.7559,0,-0.6147,-0.7158,3,-0.6105,50
9,-0.5494,19,-0.5921,-0.8785,0,-0.9632,-0.9632,2,-0.5880,52
55,-0.5281,11,-0.4034,-0.6278,1,-0.2560,-0.6359,8,-0.5422,17
47,-0.5206,13,-0.5865,-0.6332,0,-0.5381,-0.6355,5,-0.5173,23
59,-0.5600,13,-0.5337,-0.5722,1,-0.5881,-0.8036,8,-0.5433,19
29,-0.5394,8,-0.6875,-0.7202,1,-0.5018,-0.6153,8,-0.5290,11
51,-0.5325,16,-0.6094,-0.6317,0,-0.6706,-0.7514,4,-0.5597,25
29,-0.5156,16,-0.4219,-0.6110,1,-0.6972,-0.8557,6,-0.5184,18
42,-0.5306,18,-0.4896,-0.5852,0,-0.5442,-0.6146,7,-0.5351,14
42,-0.5581,13,-0.5769,-0.6642,0,-0.6834,-0.7619,4,-0.5372,30
16,-0.5262,7,-0.7411,-0.7781,0,-0.6415,-0.7348,5,-0.5527,29
47,-0.5619,11,-0.5795,-0.6147,0,-0.4797,-0.7046,5,-0.5044,17
55,-0.5369,7,-0.6696,-0.7393,1,-0.5000,-0.9202,7,-0.5523,21
16,-0.5312,9,-0.6806,-0.6806,0,-0.5250,-0.7323,4,-0.5734,35
59,-0.5275,10,-0.5437,-0.6616,1,-0.6993,-0.7314,8,-0.5347,17
55,-0.5244,19,-0.5625,-0.6741,1,-0.8528,-0.9086,4,-0.5215,20
29,-0.5319,9,-0.6597,-0.6779,1,-0.1434,-0.7525,7,-0.5439,21
11,-0.5444,9,-0.6597,-0.6969,0,-0.5002,-0.6730,8,-0.5359,19
55,-0.5581,6,-0.4688,-0.7634,1,-0.4202,-0.6154,8,-0.5590,21
59,-0.5025,8,-0.8203,-0.8828,1,-0.3750,-0.7503,8,-0.5293,13
47,-0.5206,13,-0.5865,-0.6053,0,-0.6765,-0.6858,3,-0.5510,28
59,-0.5225,9,-0.7153,-0.7737,1,-0.6821,-0.9239,7,-0.5369,17
11,-0.5381,10,-0.6312,-0.6546,0,-0.6873,-0.7178,3,-0.5479,29
59,-0.5550,14,-0.4375,-0.5856,1,-0.5813,-0.7423,8,-0.5308,16
42,-0.5356,8,-0.7031,-0.7031,0,-0.5625,-0.7022,3,-0.5331,26
42,-0.5131,7,-0.6339,-0.6682,0,-0.5360,-0.5646,8,-0.5476,17
59,-0.5600,9,-0.6806,-0.6855,1,-0.7043,-0.7877,8,-0.5268,8
11,-0.5381,13,-0.6010,-0.6669,0,-0.5457,-0.6822,8,-0.5492,20
16,-0.4612,8,-0.3672,-0.6107,0,-0.4600,-0.5704,8,-0.5587,21
11,-0.5381,15,-0.6083,-0.6463,0,-0.6908,-0.7458,3,-0.5765,35
11,-0.5194,8,-0.7031,-0.7344,0,-0.5500,-0.6409,6,-0.5307,19
47,-0.5494,9,-0.5903,-0.6962,0,-0.5772,-0.6891,8,-0.5453,16
29,-0.5156,8,-0.6250,-0.6569,1,-0.8561,-0.8686,3,-0.5338,28
59,-0.5600,11,-0.4318,-0.6276,1,-0.4055,-0.5661,8,-0.5243,12
47,-0.5494,7,-0.4018,-0.6714,0,-0.5937,-0.6301,7,-0.5538,20
29,-0.5144,11,-0.6307,-0.7266,1,-0.6738,-0.7793,5,-0.5401,28
29,-0.5231,9,-0.6389,-0.6915,1,-0.5954,-0.8414,7,-0.5583,20
42,-0.5581,10,-0.6188,-0.6793,0,-0.5310,-0.6528,7,-0.5417,25
55,-0.5356,8,-0.6406,-0.6406,1,-0.0625,-0.6519,7,-0.5117,16
16,-0.5312,9,-0.5486,-0.6349,0,-0.6570,-0.7332,7,-0.5643,23
59,-0.5375,9,-0.5903,-0.6587,1,-0.6865,-0.9275,5,-0.5447,27
42,-0.5294,15,-0.6042,-0.6206,0,-0.2795,-0.5581,7,-0.5107,13
42,-0.5269,13,-0.5385,-0.6449,0,-0.4718,-0.6597,7,-0.5461,19
47,-0.5494,16,-0.6211,-0.6580,0,-0.6498,-0.7008,6,-0.5483,25
51,-0.5300,10,-0.6000,-0.7012,0,-0.5366,-0.7000,6,-0.5652,27
11,-0.5244,8,-0.4141,-0.6303,0,-0.6624,-0.7229,7,-0.5453,23
29,-0.5381,9,-0.6250,-0.6460,1,-0.6101,-0.7808,7,-0.5260,21
16,-0.4562,8,-0.4922,-0.6322,0,-0.5574,-0.6590,5,-0.5119,17
29,-0.5306,15,-0.6250,-0.7195,1,-0.8906,-1.0000,3,-0.5140,25
11,-0.5194,8,-0.4766,-0.6467,0,-0.5361,-0.6146,7,-0.5362,15
55,-0.5356,10,-0.5625,-0.6788,1,-0.5178,-0.6897,8,-0.5315,16
42,-0.5494,14,-0.5625,-0.6421,0,-0.4886,-0.6158,7,-0.5601,27
55,-0.5244,13,-0.5096,-0.6385,1,-0.7027,-0.8805,8,-0.5300,14
16,-0.5312,8,-0.5312,-0.6283,0,-0.4458,-0.6630,6,-0.5445,19
47,-0.5269,8,-0.5625,-0.6711,0,-0.6260,-0.7725,7,-0.5433,16
29,-0.5156,16,-0.4219,-0.6155,1,-0.4672,-0.8597,8,-0.5293,17
29,-0.5469,7,-0.7143,-0.7338,1,-0.3736,-0.7789,7,-0.5363,19
11,-0.5444,10,-0.5188,-0.6367,0,-0.5135,-0.6475,7,-0.5278,20
42,-0.5494,13,-0.5144,-0.6691,0,-0.4485,-0.5693,7,-0.5059,10
11,-0.5181,8,-0.5469,-0.6450,0,-0.4887,-0.6309,7,-0.5190,15
11,-0.5444,10,-0.5125,-0.6666,0,-0.4813,-0.5988,8,-0.5449,18
11,-0.5244,11,-0.5000,-0.6244,0,-0.6239,-0.6740,7,-0.5445,19
16,-0.5312,6,-0.6354,-0.6902,0,-0.4755,-0.6689,7,-0.5319,17
55,-0.5581,10,-0.5500,-0.6897,1,-0.6729,-0.7897,7,-0.5506,18
42,-0.5356,15,-0.5875,-0.6306,0,-0.5781,-0.6908,8,-0.5299,19
11,-0.5431,6,-0.5729,-0.6943,0,-0.6716,-0.7376,5,-0.5527,21
16,-0.6112,9,-0.7431,-0.7917,0,-0.6875,-0.7451,3,-0.5524,33
16,-0.5312,13,-0.5673,-0.6021,0,-0.5563,-0.6925,5,-0.5447,18
29,-0.5319,13,-0.4856,-0.5959,1,-0.1478,-0.5069,8,-0.5151,10
11,-0.5194,10,-0.5125,-0.6232,0,-0.5434,-0.6436,7,-0.5488,26
59,-0.5225,10,-0.5312,-0.6430,1,-0.6138,-0.7795,5,-0.5407,24
29,-0.5394,10,-0.6375,-0.6702,1,-0.4083,-0.5203,6,-0.5256,14
51,-0.5325,7,-0.5089,-0.7184,0,-0.5696,-0.7481,7,-0.5332,13
47,-0.5269,11,-0.5852,-0.6241,0,-0.6214,-0.7028,3,-0.5763,30
59,-0.5250,10,-0.5938,-0.6510,1,-0.3882,-0.7391,6,-0.5183,18
55,-0.5344,11,-0.4602,-0.6305,1,-0.3318,-0.7248,8,-0.5563,20
55,-0.5556,10,-0.6500,-0.6500,1,-0.5625,-0.9375,2,-0.5335,35
11,-0.5444,9,-0.6597,-0.7186,0,-0.5501,-0.6467,6,-0.5403,22
59,-0.5225,11,-0.4602,-0.5914,1,-0.6192,-0.7800,7,-0.5336,19
51,-0.5050,9,-0.5694,-0.6835,0,-0.6244,-0.6962,6,-0.5525,29
47,-0.5269,8,-0.4922,-0.6729,0,-0.5485,-0.6554,7,-0.5196,18
47,-0.5331,6,-0.5104,-0.7206,0,-0.5443,-0.6280,7,-0.5451,19
59,-0.5550,8,-0.5703,-0.6645,1,-0.6312,-0.9654,3,-0.5196,20
47,-0.5481,6,-0.5521,-0.6240,0,-0.6127,-0.6845,6,-0.5727,23
59,-0.5425,11,-0.5000,-0.6345,1,-0.5182,-0.6853,8,-0.5257,13
16,-0.6062,7,-0.6339,-0.6541,0,-0.3729,-0.6248,8,-0.5432,18
29,-0.5481,14,-0.5536,-0.5976,1,-0.4490,-0.6303,8,-0.5126,8
16,-0.6012,16,-0.6758,-0.6758,0,-0.4250,-0.6901,5,-0.5223,21
11,-0.5431,8,-0.7109,-0.7770,0,-0.4377,-0.7956,4,-0.5429,20
47,-0.4944,6,-0.5521,-0.6578,0,-0.5683,-0.6556,8,-0.5526,21
16,-0.5262,7,-0.5000,-0.7162,0,-0.7912,-0.8369,2,-0.5654,30
16,-0.5262,11,-0.7898,-0.7898,0,-0.4625,-0.6882,8,-0.5471,18
16,-0.5363,8,-0.5781,-0.7010,0,-0.4606,-0.6128,6,-0.5558,23
16,-0.5413,6,-0.6771,-0.6771,0,-0.3250,-0.6104,4,-0.5117,21
42,-0.5331,6,-0.5000,-0.5768,0,-0.3965,-0.5616,8,-0.5062,9
16,-0.6012,16,-0.6758,-0.6995,0,-0.6176,-0.7112,5,-0.5402,25
11,-0.5194,9,-0.5694,-0.6485,0,-0.6944,-0.8241,2,-0.5485,34
47,-0.5481,6,-0.5521,-0.6947,0,-0.5511,-0.6147,8,-0.5394,16
29,-0.5331,9,-0.5139,-0.6683,1,-0.0986,-0.8775,7,-0.5165,17
11,-0.5244,13,-0.5769,-0.6697,0,-0.5188,-0.6599,8,-0.5365,22
59,-0.5425,7,-0.5714,-0.6455,1,-0.6743,-0.7195,3,-0.5345,27
11,-0.5244,7,-0.5625,-0.6820,0,-0.5445,-0.6889,7,-0.5511,20
55,-0.5056,9,-0.5764,-0.7089,1,-0.9512,-0.9935,5,-0.5489,22
42,-0.5381,10,-0.5500,-0.6488,0,-0.5734,-0.7288,6,-0.5284,13
16,-0.5363,8,-0.5781,-0.7328,0,-0.5967,-0.6625,7,-0.5444,21
47,-0.5681,8,-0.4297,-0.5852,0,-0.5447,-0.6683,8,-0.5553,20
11,-0.5381,13,-0.5865,-0.6216,0,-0.6985,-0.7101,4,-0.5517,29
42,-0.5519,8,-0.6797,-0.6797,0,-0.4000,-0.6388,6,-0.5475,20
47,-0.5144,9,-0.5347,-0.6552,0,-0.5907,-0.7575,3,-0.5555,32
55,-0.5256,18,-0.5417,-0.6449,1,-0.3817,-0.7086,4,-0.5341,18
55,-0.5344,11,-0.4602,-0.6710,1,-0.3970,-0.6267,7,-0.5488,17
11,-0.5444,9,-0.6597,-0.7194,0,-0.3807,-0.6331,8,-0.5432,18
59,-0.5200,7,-0.5357,-0.6366,1,-0.5460,-0.6849,8,-0.5388,20
11,-0.5381,14,-0.6250,-0.6339,0,-0.6250,-0.6937,3,-0.5493,28
29,-0.5294,7,-0.5357,-0.5984,1,-0.9837,-0.9946,3,-0.5398,30
59,-0.5075,16,-0.5469,-0.5807,1,-0.7527,-0.8007,7,-0.5263,16
16,-0.6062,17,-0.7059,-0.7059,0,-0.7625,-0.7804,3,-0.5747,32
29,-0.5156,8,-0.5781,-0.6807,1,-0.6205,-0.6664,8,-0.5376,13
29,-0.5381,13,-0.4135,-0.5928,1,-0.5689,-0.8105,8,-0.5135,12
51,-0.4925,7,-0.6429,-0.6482,0,-0.4326,-0.6741,7,-0.5575,25
29,-0.5381,9,-0.6250,-0.7264,1,-0.8162,-0.9437,5,-0.5206,20
29,-0.5394,8,-0.6094,-0.6492,1,-0.5046,-0.5924,8,-0.5300,14
51,-0.5050,10,-0.5875,-0.7199,0,-0.3966,-0.6025,5,-0.5079,18
16,-0.5413,13,-0.5865,-0.6124,0,-0.7771,-0.8078,4,-0.5680,24
47,-0.5331,7,-0.7054,-0.7448,0,-0.4902,-0.6926,6,-0.5282,20
59,-0.5375,8,-0.5781,-0.6801,1,-0.7168,-0.9858,4,-0.5388,26
51,-0.5175,11,-0.5682,-0.6254,0,-0.6444,-0.7025,6,-0.5565,29
47,-0.5619,11,-0.5795,-0.6938,0,-0.5339,-0.6713,6,-0.5378,28
59,-0.5600,13,-0.6202,-0.6202,1,-0.5625,-0.8765,5,-0.5391,26
11,-0.5444,16,-0.5586,-0.6376,0,-0.4835,-0.6318,7,-0.5257,12
11,-0.5394,7,-0.4821,-0.5781,0,-0.5594,-0.7291,8,-0.5392,18
11,-0.5381,15,-0.6083,-0.6083,0,-0.4000,-0.6141,6,-0.5111,17
29,-0.5481,9,-0.5208,-0.6422,1,-0.7366,-0.7973,8,-0.5254,12
55,-0.5356,6,-0.4583,-0.5799,1,-0.3975,-0.7588,8,-0.5461,20
42,-0.5381,6,-0.6771,-0.6783,0,-0.6955,-0.7374,4,-0.5580,29
59,-0.5075,11,-0.3920,-0.5963,1,-0.6322,-0.8341,8,-0.5314,16
59,-0.5400,8,-0.7422,-0.7422,1,-0.8750,-0.9388,4,-0.5269,22
11,-0.5381,10,-0.6312,-0.6452,0,-0.5279,-0.6620,8,-0.5302,15
59,-0.5200,8,-0.4766,-0.6327,1,-0.5774,-0.7199,8,-0.5551,21
59,-0.5400,10,-0.6625,-0.6625,1,-0.0625,-0.6528,8,-0.5178,16
47,-0.5294,11,-0.6364,-0.6588,0,-0.4551,-0.7284,7,-0.5428,22
47,-0.5294,8,-0.6953,-0.6953,0,-0.7125,-0.7522,2,-0.5301,29
51,-0.4925,6,-0.6146,-0.6667,0,-0.3529,-0.5892,8,-0.5558,15
59,-0.5400,9,-0.7153,-0.7222,1,-0.8125,-0.9699,5,-0.5253,20
55,-0.5244,8,-0.5156,-0.5983,1,-0.7054,-0.8001,7,-0.5586,22
59,-0.5350,13,-0.5481,-0.6111,1,-0.3210,-0.6416,8,-0.5490,24
Laws passed: 9
Total provisions: 67
Satisfaction with legislation: 0.7412
