Timestamp: 2014-05-02 181152
Unaffiliated fraction: 0
Green fraction: 0.50
Ideology issues: 10

main issue,congress init dis,cosponsors,cosp init dis,cosp fin dis,com size,com init dis,com fin dis,# issues,congress final dis,votes
27,-0.5506,9,-0.6944,-0.9854,0,-0.6335,-0.7185,9,-0.6866,55
44,-0.5312,11,-0.6477,-0.8183,1,-0.4836,-0.8266,13,-0.4781,1
0,-0.5413,7,-0.7500,-0.9046,0,-0.6175,-0.7289,7,-0.6708,33
2,-0.5288,19,-0.5987,-0.6788,0,-0.4937,-0.5842,14,-0.5418,35
39,-0.5119,9,-0.6181,-0.8528,0,-0.7617,-0.7733,5,-0.5166,47
2,-0.5212,17,-0.4743,-0.6047,0,-0.5195,-0.7440,10,-0.6273,45
49,-0.5281,9,-0.6458,-0.8106,0,-0.5189,-0.6273,11,-0.6231,46
25,-0.5950,11,-0.5909,-0.7803,1,-0.6228,-0.6685,20,-0.6227,48
24,-0.5706,8,-0.5391,-0.6432,1,-0.2189,-0.6097,22,-0.5303,25
2,-0.5337,8,-0.5938,-0.7392,0,-0.5987,-0.6899,10,-0.4798,14
64,-0.5644,10,-0.6813,-0.9577,0,-0.7021,-0.8532,6,-0.8058,91
11,-0.5431,10,-0.6813,-0.8354,0,-0.3695,-0.6850,16,-0.5093,16
71,-0.5537,10,-0.6937,-0.6937,0,-0.7000,-0.7384,4,-0.5533,33
6,-0.5337,12,-0.5365,-0.9016,1,-0.3362,-0.6046,16,-0.4390,2
43,-0.5525,7,-0.5982,-0.6441,1,-0.8386,-0.8976,7,-0.5085,7
12,-0.5375,6,-0.7083,-0.7542,0,-0.6100,-0.6433,14,-0.5909,40
0,-0.5413,8,-0.5000,-0.7885,0,-0.6500,-0.7036,16,-0.6814,58
43,-0.5225,9,-0.5833,-0.7474,1,-0.6231,-0.6698,14,-0.5949,6
52,-0.5481,10,-1.0000,-1.0000,30,-0.0917,-0.4425,19,-0.4967,1
18,-0.5300,7,-0.9464,-0.9464,0,-0.6250,-0.7069,5,-0.4970,25
25,-0.4775,7,-0.4107,-0.8752,1,-0.3763,-0.6580,20,-0.5517,48
43,-0.5325,6,-0.5417,-0.7661,1,-0.7356,-0.8405,10,-0.5549,17
61,-0.5331,7,-0.6875,-0.6875,0,-0.5875,-0.8809,5,-0.6332,51
34,-0.5275,15,-1.0000,-1.0000,39,-0.2308,-0.4035,16,-0.5187,32
18,-0.5325,12,-1.0000,-1.0000,0,-0.5125,-0.7085,11,-0.5930,39
37,-0.5337,11,-0.7784,-0.7784,0,-0.6250,-0.6668,3,-0.4913,30
26,-0.5625,8,-0.6875,-0.7035,0,-0.3294,-0.5790,10,-0.5503,48
43,-0.5400,9,-0.6528,-0.7182,1,-0.5397,-0.7086,8,-0.5475,21
34,-0.5275,6,-0.9896,-0.9896,39,-0.2308,-0.5267,16,-0.5442,5
5,-0.5787,7,-0.6339,-0.7082,0,-0.6054,-0.6769,6,-0.5348,23
2,-0.5413,13,-0.5192,-0.8485,0,-0.4678,-0.5219,20,-0.5699,42
62,-0.5088,19,-0.4704,-0.8115,0,-0.7774,-0.8788,4,-0.6347,50
25,-0.4550,15,-0.4667,-0.6381,1,-0.3585,-0.7062,17,-0.5326,20
26,-0.5625,10,-0.5312,-0.7642,0,-0.6169,-0.6374,18,-0.6042,17
59,-0.5106,7,-0.8661,-0.8661,2,-0.2500,-0.7280,9,-0.5315,3
24,-0.5794,8,-0.5234,-0.6313,1,-0.5280,-0.7211,12,-0.5389,7
53,-0.5100,18,-0.4722,-0.6316,0,-0.5782,-0.6298,10,-0.6346,43
2,-0.5288,19,-0.5987,-0.6778,0,-0.6303,-0.7877,2,-0.5780,33
23,-0.5581,6,-0.6771,-0.9416,0,-0.6215,-0.7274,7,-0.5551,48
44,-0.5387,7,-0.4821,-0.6220,1,-0.5495,-0.5779,15,-0.6043,45
46,-0.5262,14,-0.4330,-0.7588,0,-0.4823,-0.6407,15,-0.6098,15
11,-0.5094,12,-0.6510,-0.7820,0,-0.5981,-0.6524,16,-0.5639,27
51,-0.5119,8,-0.6953,-0.8978,0,-0.3902,-0.4942,11,-0.5107,5
2,-0.5288,15,-0.6333,-0.6382,0,-0.3899,-0.7083,9,-0.6313,41
26,-0.5625,7,-0.5625,-0.7575,0,-0.6752,-0.6765,11,-0.5795,41
44,-0.5437,8,-0.6328,-0.8240,1,-0.4301,-0.6281,13,-0.4945,42
13,-0.4888,15,-0.6167,-0.7925,0,-0.4827,-0.8032,9,-0.6415,47
62,-0.5563,8,-0.5469,-0.6422,0,-0.6388,-0.7461,12,-0.5409,48
10,-0.5288,12,-0.6250,-0.9202,0,-0.3440,-0.5772,15,-0.6079,35
11,-0.4956,18,-0.5243,-0.7103,0,-0.4271,-0.6375,20,-0.5364,43
44,-0.5537,7,-0.5268,-0.6002,1,-0.3915,-0.5733,13,-0.5993,34
68,-0.5331,11,-0.5455,-0.7037,1,-0.4979,-0.6559,16,-0.5579,23
11,-0.5431,12,-0.6094,-0.8012,0,-0.4786,-0.5921,18,-0.5765,14
59,-0.5106,7,-0.7589,-0.7907,2,-0.2560,-0.7689,6,-0.6243,31
68,-0.5531,10,-0.4688,-0.6165,1,-0.6142,-0.6899,13,-0.4642,8
2,-0.5238,6,-0.4583,-0.6847,0,-0.4380,-0.5069,16,-0.5529,26
24,-0.5881,14,-0.5000,-0.7873,1,-0.4239,-0.5797,16,-0.4969,26
68,-0.5294,9,-0.5972,-0.8618,1,-0.4043,-0.6768,13,-0.5138,15
20,-0.5350,18,-0.6736,-0.8977,0,-0.4294,-0.5969,11,-0.5342,7
13,-0.5787,9,-0.7361,-0.8653,0,-0.6017,-0.6509,6,-0.5969,25
25,-0.5900,9,-0.7569,-0.9633,1,-0.5646,-0.8308,6,-0.5729,49
25,-0.4775,13,-0.4615,-0.9133,1,-0.4991,-0.7568,10,-0.4673,13
25,-0.5950,8,-0.7656,-0.8642,1,-0.8858,-0.9059,5,-0.4669,5
37,-0.5337,8,-0.7734,-0.7734,0,-0.2500,-0.6391,11,-0.4777,6
18,-0.5300,10,-1.0000,-1.0000,0,-0.2500,-0.6806,20,-0.4899,38
44,-0.5337,8,-0.5938,-0.7056,1,-0.7730,-0.8586,13,-0.5815,11
43,-0.5700,13,-0.6923,-0.7459,1,-0.7720,-0.8315,12,-0.5230,38
37,-0.5288,8,-0.9531,-0.9531,0,-0.2500,-0.4615,10,-0.5493,45
68,-0.5531,22,-0.4915,-0.7962,1,-0.4090,-0.5525,21,-0.5293,5
43,-0.5625,13,-0.6298,-0.8626,1,-0.8547,-0.9186,10,-0.5584,49
18,-0.5325,7,-0.9196,-0.9196,0,-0.8125,-0.9081,2,-0.6289,52
5,-0.5513,8,-0.5469,-0.9306,0,-0.4300,-0.6452,11,-0.6618,49
5,-0.5088,9,-0.4583,-0.6375,0,-0.4702,-0.6039,14,-0.5976,30
44,-0.5088,8,-0.6953,-0.8739,1,-0.7307,-0.7842,6,-0.5018,41
2,-0.5162,7,-0.6786,-0.7004,0,-0.4845,-0.5337,7,-0.5096,46
25,-0.4650,17,-0.4044,-0.8032,1,-0.5463,-0.7211,20,-0.5391,47
2,-0.5162,13,-0.5817,-0.6777,0,-0.6690,-0.7094,8,-0.5041,43
24,-0.4831,8,-0.5547,-0.7007,1,-0.4007,-0.6389,9,-0.4886,7
11,-0.5319,11,-0.6080,-0.7694,0,-0.4304,-0.6653,12,-0.5620,31
37,-0.5288,17,-0.9375,-0.9375,0,-0.6125,-0.6663,3,-0.6337,48
46,-0.5487,11,-0.7159,-0.8666,0,-0.4597,-0.5903,8,-0.5802,49
25,-0.5950,8,-0.7656,-0.8125,1,-0.4083,-0.6037,11,-0.4620,0
44,-0.5238,11,-0.7216,-0.7216,1,-0.9375,-1.0000,1,-0.5212,36
23,-0.5044,6,-0.5104,-0.8643,0,-0.2773,-0.3970,16,-0.5140,39
53,-0.5275,15,-0.5417,-0.6284,0,-0.5818,-0.7080,6,-0.5648,30
46,-0.5138,10,-0.5437,-0.7087,0,-0.5490,-0.6024,19,-0.5317,46
68,-0.5494,9,-0.5486,-0.9097,1,-0.7408,-0.9553,4,-0.5079,49
38,-0.5475,10,-0.7875,-0.9283,0,-0.6645,-0.7616,12,-0.6094,35
26,-0.5575,10,-0.6312,-0.8628,0,-0.4852,-0.6034,10,-0.5032,37
26,-0.4975,9,-0.4375,-0.7290,0,-0.5628,-0.6390,16,-0.5829,3
59,-0.5106,7,-0.8661,-0.8661,2,-0.2500,-0.4948,7,-0.4620,13
24,-0.4806,8,-0.5391,-0.6622,1,-0.6067,-0.8633,11,-0.5160,8
68,-0.5194,13,-0.5240,-0.7814,1,-0.4674,-0.6601,17,-0.4778,1
26,-0.5050,7,-0.6250,-0.8620,0,-0.5016,-0.5915,11,-0.5700,45
24,-0.4769,7,-0.4732,-0.8954,1,-0.6652,-0.8065,6,-0.5404,3
43,-0.5600,8,-0.6250,-0.7706,1,-0.4590,-0.5411,17,-0.5700,46
51,-0.5506,11,-0.5227,-0.6319,0,-0.6463,-0.6869,14,-0.5460,26
10,-0.5587,7,-0.5179,-0.5946,0,-0.5060,-0.6415,13,-0.5398,36
10,-0.5188,8,-0.5703,-0.7519,0,-0.3297,-0.5184,16,-0.5086,3
38,-0.5150,8,-0.4375,-0.6996,0,-0.4729,-0.6013,18,-0.5809,39
46,-0.5038,13,-0.4375,-0.6854,0,-0.6398,-0.6925,9,-0.6159,30
37,-0.5288,17,-0.9375,-0.9375,0,-0.4375,-0.7336,8,-0.6424,40
62,-0.5537,18,-0.6632,-0.6809,0,-0.6832,-0.7235,5,-0.5469,26
59,-0.5106,17,-0.8235,-0.8235,2,-0.2500,-0.5903,15,-0.6179,28
68,-0.5394,8,-0.5703,-0.8686,1,-0.5075,-0.8059,11,-0.5619,48
20,-0.5550,19,-0.5263,-0.6342,0,-0.6220,-0.6424,11,-0.4918,42
10,-0.5437,12,-0.5156,-0.8604,0,-0.5844,-0.6344,9,-0.5268,39
38,-0.5525,11,-0.6420,-0.6973,0,-0.4953,-0.6386,8,-0.5697,24
62,-0.5212,8,-0.4219,-0.9079,0,-0.7827,-0.7972,6,-0.5596,48
51,-0.5406,8,-0.7031,-0.8958,0,-0.6662,-0.6968,4,-0.5779,37
62,-0.5387,18,-0.4132,-0.6504,0,-0.4494,-0.6651,11,-0.5778,18
5,-0.5088,8,-0.5156,-0.7061,0,-0.3941,-0.5014,19,-0.4941,1
38,-0.5225,9,-0.6458,-0.7152,0,-0.4409,-0.5649,14,-0.6066,33
26,-0.5650,7,-0.5268,-0.6950,0,-0.5660,-0.6537,5,-0.5438,19
44,-0.5312,6,-0.6667,-0.6808,1,-0.5367,-0.7323,7,-0.5513,34
68,-0.5431,16,-0.5078,-0.6452,1,-0.6349,-0.7156,17,-0.5586,11
43,-0.5025,7,-0.5982,-0.7891,1,-0.5805,-0.7385,8,-0.5247,50
5,-0.4863,15,-0.4833,-0.8270,0,-0.7720,-0.8275,5,-0.6255,49
44,-0.5387,9,-0.4028,-0.6384,1,-0.3741,-0.6078,16,-0.5520,16
44,-0.5212,11,-0.7500,-0.8135,1,-0.6328,-0.7699,8,-0.5831,47
26,-0.5650,7,-0.5268,-0.6645,0,-0.5970,-0.7068,13,-0.5524,45
34,-0.5275,10,-1.0000,-1.0000,39,-0.2308,-0.4975,16,-0.5775,30
26,-0.5000,11,-0.5341,-0.8930,0,-0.6333,-0.6899,16,-0.6155,42
5,-0.5787,7,-0.6250,-0.8582,0,-0.7100,-0.7371,6,-0.5678,49
44,-0.5088,11,-0.4659,-0.6521,1,-0.7480,-0.8139,17,-0.5851,3
10,-0.5487,13,-0.6058,-0.7500,0,-0.4009,-0.6656,11,-0.6472,38
11,-0.5306,9,-0.6875,-0.7195,0,-0.5311,-0.6395,2,-0.4744,33
38,-0.5450,11,-0.5511,-0.9000,0,-0.6129,-0.6609,6,-0.5591,48
23,-0.5581,18,-0.5382,-0.6239,0,-0.5812,-0.7532,13,-0.5330,46
11,-0.5431,12,-0.5208,-0.6382,0,-0.4785,-0.5656,11,-0.5412,9
10,-0.5437,11,-0.7159,-0.8476,0,-0.8414,-0.8937,4,-0.5632,50
26,-0.5650,6,-0.5833,-0.8075,0,-0.5981,-0.6684,9,-0.6182,24
26,-0.5575,17,-0.5662,-0.8959,0,-0.3842,-0.5919,16,-0.5828,4
44,-0.5437,8,-0.5312,-0.7989,1,-0.3610,-0.4286,17,-0.5325,35
53,-0.5150,8,-0.6094,-0.9101,0,-0.7082,-0.7349,5,-0.5471,50
37,-0.5337,12,-0.9479,-0.9479,0,-0.8125,-0.8125,1,-0.5337,50
38,-0.5400,8,-0.4219,-0.8026,0,-0.8770,-0.8831,8,-0.5783,48
38,-0.5175,8,-0.5000,-0.8286,0,-0.5372,-0.5791,11,-0.6158,40
10,-0.5188,8,-0.5000,-0.6435,0,-0.4891,-0.5733,11,-0.5486,4
59,-0.5106,11,-0.9261,-0.9261,2,-0.2500,-0.5742,16,-0.4946,1
25,-0.5900,12,-0.6562,-0.7330,1,-0.4776,-0.6809,13,-0.4626,2
10,-0.5437,22,-0.6136,-0.6682,0,-0.4874,-0.5246,13,-0.5326,12
20,-0.5100,8,-0.4297,-0.7489,0,-0.5530,-0.6140,14,-0.5778,7
46,-0.5513,8,-0.6875,-0.7892,0,-0.7190,-0.7799,5,-0.6087,48
68,-0.5494,17,-0.6287,-0.6287,1,-0.7500,-0.8810,10,-0.5637,14
24,-0.5669,15,-0.5708,-0.7870,1,-0.4483,-0.8384,12,-0.5685,44
53,-0.5275,7,-0.4018,-0.7950,0,-0.7241,-0.7315,9,-0.6202,45
38,-0.5150,7,-0.6071,-0.8564,0,-0.4655,-0.4830,9,-0.4957,41
46,-0.5038,8,-0.5469,-0.6807,0,-0.6464,-0.6937,12,-0.5444,28
37,-0.5337,11,-0.7841,-0.7841,0,-0.6250,-0.6766,2,-0.5156,42
62,-0.5413,12,-0.5208,-0.8450,0,-0.4698,-0.4818,7,-0.5112,48
59,-0.5519,12,-0.9948,-0.9948,2,-0.8125,-0.8125,1,-0.5519,52
11,-0.5431,7,-0.4196,-0.6841,0,-0.4488,-0.5816,18,-0.5150,11
29,-0.5356,11,-0.8977,-0.9264,35,-0.2315,-0.4664,16,-0.5232,9
37,-0.5337,12,-0.9740,-0.9740,0,-0.4375,-0.6310,8,-0.5201,16
46,-0.5513,12,-0.6094,-0.6666,0,-0.5782,-0.6904,10,-0.5770,46
2,-0.5463,12,-0.6719,-0.7736,0,-0.5923,-0.6119,6,-0.5592,49
44,-0.5513,7,-0.6875,-0.8629,1,-0.2851,-0.7858,12,-0.5506,7
10,-0.5288,10,-0.6875,-0.7729,0,-0.6969,-0.7500,8,-0.5572,48
34,-0.5275,17,-0.9669,-0.9669,39,-0.2308,-0.5209,14,-0.5412,2
11,-0.5094,12,-0.6510,-0.7739,0,-0.4892,-0.5214,18,-0.5377,35
68,-0.5394,6,-0.6458,-0.8156,1,-0.3918,-0.6629,15,-0.6192,19
43,-0.5300,13,-0.6058,-0.6724,1,-0.5640,-0.6841,11,-0.5721,48
51,-0.5531,11,-0.5795,-0.6540,0,-0.4575,-0.5964,12,-0.5457,4
43,-0.5325,13,-0.5144,-0.5676,1,-0.7281,-0.8024,15,-0.5535,16
5,-0.4913,6,-0.5521,-0.6143,0,-0.6186,-0.6345,12,-0.5242,7
25,-0.6025,11,-0.5511,-0.7758,1,-0.5322,-0.6639,14,-0.4850,4
34,-0.5350,12,-0.9271,-0.9271,39,-0.8317,-0.8317,1,-0.5350,50
29,-0.5269,7,-1.0000,-1.0000,35,-0.8661,-0.8661,1,-0.5269,49
26,-0.5575,6,-0.7604,-0.8941,0,-0.4941,-0.6163,13,-0.5579,37
Laws passed: 9
Total provisions: 55
Satisfaction with legislation: 0.7483
